曲线名:水位3

统计数据
统计起始时刻:, 2015/10/26 15:41:40.171
统计结束时刻:, 2015/10/26 15:51:40.171
Left Value,124.750000
Right Value,115.472222
Max,108.388885
Min,136.388885
Average,120.737540
AverageS,0.407716
UCL,121.405855
LCL,120.078331
Cp,143.073382
Cpk,98.714169
Sk,911.665977
Ku,100870.046645

曲线数据
起始时刻:, 2015/10/26 15:41:40.171
结束时刻:, 2015/10/26 15:51:40.171
 2015/10/26 15:44:01.250,121.222221,
 2015/10/26 15:44:02.750,121.500000,
 2015/10/26 15:44:03.500,122.472221,
 2015/10/26 15:44:04.250,122.916664,
 2015/10/26 15:44:05.750,122.388885,
 2015/10/26 15:44:06.500,123.472221,
 2015/10/26 15:44:07.250,123.861115,
 2015/10/26 15:44:08.750,123.194443,
 2015/10/26 15:44:09.500,123.944443,
 2015/10/26 15:44:10.250,124.388885,
 2015/10/26 15:44:11.750,124.638885,
 2015/10/26 15:44:12.500,124.472221,
 2015/10/26 15:44:13.250,125.083336,
 2015/10/26 15:44:14.000,125.166664,
 2015/10/26 15:44:15.500,125.666664,
 2015/10/26 15:44:16.250,125.944443,
 2015/10/26 15:44:17.750,126.222221,
 2015/10/26 15:44:18.500,126.083336,
 2015/10/26 15:44:19.250,126.555557,
 2015/10/26 15:44:20.750,126.777779,
 2015/10/26 15:44:21.500,126.361115,
 2015/10/26 15:44:22.250,127.083336,
 2015/10/26 15:44:23.750,127.722221,
 2015/10/26 15:44:24.500,127.250000,
 2015/10/26 15:44:25.250,127.750000,
 2015/10/26 15:44:26.750,128.500000,
 2015/10/26 15:44:27.500,128.527771,
 2015/10/26 15:44:28.250,128.111115,
 2015/10/26 15:44:29.750,128.138885,
 2015/10/26 15:44:30.500,127.333336,
 2015/10/26 15:44:31.250,126.777779,
 2015/10/26 15:44:32.750,126.527779,
 2015/10/26 15:44:33.500,126.166664,
 2015/10/26 15:44:34.250,125.444443,
 2015/10/26 15:44:35.750,125.361115,
 2015/10/26 15:44:36.500,125.333336,
 2015/10/26 15:44:37.250,124.361115,
 2015/10/26 15:44:38.750,124.305557,
 2015/10/26 15:44:39.500,123.972221,
 2015/10/26 15:44:40.250,123.166664,
 2015/10/26 15:44:41.750,123.083336,
 2015/10/26 15:44:42.500,122.611115,
 2015/10/26 15:44:43.250,122.083336,
 2015/10/26 15:44:44.750,121.027779,
 2015/10/26 15:44:45.500,121.416664,
 2015/10/26 15:44:46.250,121.000000,
 2015/10/26 15:44:47.750,120.194443,
 2015/10/26 15:44:48.500,119.833336,
 2015/10/26 15:44:49.250,119.916664,
 2015/10/26 15:44:50.750,119.166664,
 2015/10/26 15:44:51.500,118.722221,
 2015/10/26 15:44:52.250,118.583336,
 2015/10/26 15:44:53.000,118.111115,
 2015/10/26 15:44:54.500,117.611115,
 2015/10/26 15:44:55.250,117.527779,
 2015/10/26 15:44:56.750,116.972221,
 2015/10/26 15:44:57.500,116.416664,
 2015/10/26 15:44:58.250,115.972221,
 2015/10/26 15:44:59.750,115.555557,
 2015/10/26 15:45:00.500,115.972221,
 2015/10/26 15:45:01.250,117.083336,
 2015/10/26 15:45:02.750,117.166664,
 2015/10/26 15:45:03.500,117.500000,
 2015/10/26 15:45:04.250,117.638885,
 2015/10/26 15:45:05.750,118.333336,
 2015/10/26 15:45:06.500,117.888885,
 2015/10/26 15:45:07.250,118.777779,
 2015/10/26 15:45:08.750,119.055557,
 2015/10/26 15:45:09.500,119.416664,
 2015/10/26 15:45:10.250,119.750000,
 2015/10/26 15:45:11.750,120.138885,
 2015/10/26 15:45:12.500,120.250000,
 2015/10/26 15:45:13.250,120.527779,
 2015/10/26 15:45:14.750,121.361115,
 2015/10/26 15:45:15.500,120.527779,
 2015/10/26 15:45:16.250,120.055557,
 2015/10/26 15:45:17.750,119.750000,
 2015/10/26 15:45:18.500,119.472221,
 2015/10/26 15:45:19.250,118.805557,
 2015/10/26 15:45:20.750,118.277779,
 2015/10/26 15:45:21.500,118.361115,
 2015/10/26 15:45:22.250,118.000000,
 2015/10/26 15:45:23.750,117.333336,
 2015/10/26 15:45:24.500,117.277779,
 2015/10/26 15:45:25.250,116.694443,
 2015/10/26 15:45:26.750,116.250000,
 2015/10/26 15:45:27.500,116.138885,
 2015/10/26 15:45:28.250,115.805557,
 2015/10/26 15:45:29.750,115.083336,
 2015/10/26 15:45:30.500,115.222221,
 2015/10/26 15:45:31.250,115.000000,
 2015/10/26 15:45:32.000,114.722221,
 2015/10/26 15:45:33.500,114.277779,
 2015/10/26 15:45:34.250,113.972221,
 2015/10/26 15:45:35.750,113.361115,
 2015/10/26 15:45:36.500,113.444443,
 2015/10/26 15:45:37.250,113.277779,
 2015/10/26 15:45:38.750,112.527779,
 2015/10/26 15:45:39.500,112.444443,
 2015/10/26 15:45:40.250,112.250000,
 2015/10/26 15:45:41.750,111.472221,
 2015/10/26 15:45:42.500,111.138885,
 2015/10/26 15:45:43.250,110.583336,
 2015/10/26 15:45:44.750,110.944443,
 2015/10/26 15:45:45.500,109.333336,
 2015/10/26 15:45:46.250,110.444443,
 2015/10/26 15:45:47.750,110.388885,
 2015/10/26 15:45:48.500,110.611115,
 2015/10/26 15:45:49.250,111.000000,
 2015/10/26 15:45:50.750,111.861115,
 2015/10/26 15:45:51.500,111.805557,
 2015/10/26 15:45:52.250,112.305557,
 2015/10/26 15:45:53.750,113.361115,
 2015/10/26 15:45:54.500,113.861115,
 2015/10/26 15:45:55.250,113.083336,
 2015/10/26 15:45:56.750,114.000000,
 2015/10/26 15:45:57.500,114.611115,
 2015/10/26 15:45:58.250,113.944443,
 2015/10/26 15:45:59.750,115.055557,
 2015/10/26 15:46:00.500,115.277779,
 2015/10/26 15:46:01.250,114.833336,
 2015/10/26 15:46:02.750,115.583336,
 2015/10/26 15:46:03.500,116.194443,
 2015/10/26 15:46:04.250,116.722221,
 2015/10/26 15:46:05.750,116.694443,
 2015/10/26 15:46:06.500,117.083336,
 2015/10/26 15:46:07.250,117.000000,
 2015/10/26 15:46:08.750,117.250000,
 2015/10/26 15:46:09.500,118.027779,
 2015/10/26 15:46:10.250,118.138885,
 2015/10/26 15:46:11.000,117.805557,
 2015/10/26 15:46:12.500,118.888885,
 2015/10/26 15:46:13.250,118.944443,
 2015/10/26 15:46:14.750,118.611115,
 2015/10/26 15:46:15.500,119.194443,
 2015/10/26 15:46:16.250,119.527779,
 2015/10/26 15:46:17.750,119.472221,
 2015/10/26 15:46:18.500,119.777779,
 2015/10/26 15:46:19.250,120.611115,
 2015/10/26 15:46:20.750,120.527779,
 2015/10/26 15:46:21.500,120.638885,
 2015/10/26 15:46:22.250,121.750000,
 2015/10/26 15:46:23.750,121.972221,
 2015/10/26 15:46:24.500,121.472221,
 2015/10/26 15:46:25.250,122.277779,
 2015/10/26 15:46:26.750,122.083336,
 2015/10/26 15:46:27.500,122.166664,
 2015/10/26 15:46:28.250,123.194443,
 2015/10/26 15:46:29.750,123.472221,
 2015/10/26 15:46:30.500,122.694443,
 2015/10/26 15:46:31.250,123.750000,
 2015/10/26 15:46:32.750,124.027779,
 2015/10/26 15:46:33.500,124.361115,
 2015/10/26 15:46:34.250,124.166664,
 2015/10/26 15:46:35.750,125.388885,
 2015/10/26 15:46:36.500,124.750000,
 2015/10/26 15:46:37.250,124.583336,
 2015/10/26 15:46:38.750,125.583336,
 2015/10/26 15:46:39.500,125.555557,
 2015/10/26 15:46:40.250,125.444443,
 2015/10/26 15:46:41.750,126.416664,
 2015/10/26 15:46:42.500,126.250000,
 2015/10/26 15:46:43.250,126.166664,
 2015/10/26 15:46:44.750,126.500000,
 2015/10/26 15:46:45.500,127.194443,
 2015/10/26 15:46:46.250,126.861115,
 2015/10/26 15:46:47.750,127.416664,
 2015/10/26 15:46:48.500,127.888885,
 2015/10/26 15:46:49.250,127.444443,
 2015/10/26 15:46:50.000,126.805557,
 2015/10/26 15:46:51.500,126.666664,
 2015/10/26 15:46:52.250,125.777779,
 2015/10/26 15:46:53.750,125.333336,
 2015/10/26 15:46:54.500,125.277779,
 2015/10/26 15:46:55.250,124.833336,
 2015/10/26 15:46:56.750,124.111115,
 2015/10/26 15:46:57.500,124.000000,
 2015/10/26 15:46:58.250,123.694443,
 2015/10/26 15:46:59.750,123.000000,
 2015/10/26 15:47:01.250,122.583336,
 2015/10/26 15:47:02.750,121.777779,
 2015/10/26 15:47:03.500,121.750000,
 2015/10/26 15:47:04.250,121.333336,
 2015/10/26 15:47:05.750,120.750000,
 2015/10/26 15:47:06.500,119.972221,
 2015/10/26 15:47:07.250,120.083336,
 2015/10/26 15:47:08.750,119.555557,
 2015/10/26 15:47:09.500,118.722221,
 2015/10/26 15:47:10.250,118.416664,
 2015/10/26 15:47:11.750,118.527779,
 2015/10/26 15:47:12.500,117.777779,
 2015/10/26 15:47:13.250,117.361115,
 2015/10/26 15:47:14.750,117.305557,
 2015/10/26 15:47:15.500,116.777779,
 2015/10/26 15:47:16.250,116.333336,
 2015/10/26 15:47:17.750,116.194443,
 2015/10/26 15:47:18.500,115.972221,
 2015/10/26 15:47:19.250,114.916664,
 2015/10/26 15:47:20.750,115.777779,
 2015/10/26 15:47:21.500,115.666664,
 2015/10/26 15:47:22.250,115.750000,
 2015/10/26 15:47:23.750,116.750000,
 2015/10/26 15:47:24.500,117.055557,
 2015/10/26 15:47:25.250,116.916664,
 2015/10/26 15:47:26.750,117.972221,
 2015/10/26 15:47:27.500,118.111115,
 2015/10/26 15:47:28.250,118.472221,
 2015/10/26 15:47:29.000,118.916664,
 2015/10/26 15:47:30.500,119.250000,
 2015/10/26 15:47:31.250,119.333336,
 2015/10/26 15:47:32.750,119.361115,
 2015/10/26 15:47:33.500,120.000000,
 2015/10/26 15:47:34.250,120.861115,
 2015/10/26 15:47:35.750,120.111115,
 2015/10/26 15:47:36.500,119.722221,
 2015/10/26 15:47:37.250,119.694443,
 2015/10/26 15:47:38.750,118.916664,
 2015/10/26 15:47:39.500,118.583336,
 2015/10/26 15:47:40.250,118.388885,
 2015/10/26 15:47:41.750,117.777779,
 2015/10/26 15:47:42.500,117.250000,
 2015/10/26 15:47:43.250,117.444443,
 2015/10/26 15:47:44.750,116.861115,
 2015/10/26 15:47:45.500,116.527779,
 2015/10/26 15:47:46.250,116.777779,
 2015/10/26 15:47:47.750,116.055557,
 2015/10/26 15:47:48.500,115.555557,
 2015/10/26 15:47:49.250,115.472221,
 2015/10/26 15:47:50.750,114.972221,
 2015/10/26 15:47:51.500,114.555557,
 2015/10/26 15:47:52.250,115.500000,
 2015/10/26 15:47:53.750,116.083336,
 2015/10/26 15:47:54.500,115.472221,
 2015/10/26 15:47:55.250,116.611115,
 2015/10/26 15:47:56.750,116.944443,
 2015/10/26 15:47:57.500,117.277779,
 2015/10/26 15:47:58.250,117.527779,
 2015/10/26 15:47:59.750,118.111115,
 2015/10/26 15:48:00.500,118.222221,
 2015/10/26 15:48:01.250,117.861115,
 2015/10/26 15:48:02.750,118.777779,
 2015/10/26 15:48:03.500,118.916664,
 2015/10/26 15:48:04.250,118.750000,
 2015/10/26 15:48:05.750,119.111115,
 2015/10/26 15:48:06.500,119.527779,
 2015/10/26 15:48:07.250,119.611115,
 2015/10/26 15:48:08.000,120.333336,
 2015/10/26 15:48:09.500,120.750000,
 2015/10/26 15:48:10.250,120.500000,
 2015/10/26 15:48:11.750,120.916664,
 2015/10/26 15:48:12.500,121.583336,
 2015/10/26 15:48:13.250,120.972221,
 2015/10/26 15:48:14.750,121.694443,
 2015/10/26 15:48:15.500,122.416664,
 2015/10/26 15:48:16.250,122.027779,
 2015/10/26 15:48:17.750,122.527779,
 2015/10/26 15:48:18.500,123.388885,
 2015/10/26 15:48:19.250,123.833336,
 2015/10/26 15:48:20.750,123.916664,
 2015/10/26 15:48:21.500,124.861115,
 2015/10/26 15:48:22.250,124.138885,
 2015/10/26 15:48:23.750,123.611115,
 2015/10/26 15:48:24.500,123.527779,
 2015/10/26 15:48:25.250,123.000000,
 2015/10/26 15:48:26.750,122.416664,
 2015/10/26 15:48:27.500,122.083336,
 2015/10/26 15:48:28.250,121.805557,
 2015/10/26 15:48:29.750,121.250000,
 2015/10/26 15:48:30.500,120.444443,
 2015/10/26 15:48:31.250,120.111115,
 2015/10/26 15:48:32.750,120.083336,
 2015/10/26 15:48:33.500,119.611115,
 2015/10/26 15:48:34.250,119.083336,
 2015/10/26 15:48:35.750,119.194443,
 2015/10/26 15:48:36.500,118.222221,
 2015/10/26 15:48:37.250,117.861115,
 2015/10/26 15:48:38.750,118.055557,
 2015/10/26 15:48:39.500,117.444443,
 2015/10/26 15:48:40.250,116.888885,
 2015/10/26 15:48:41.750,116.944443,
 2015/10/26 15:48:42.500,116.611115,
 2015/10/26 15:48:43.250,115.916664,
 2015/10/26 15:48:44.750,115.694443,
 2015/10/26 15:48:45.500,115.361115,
 2015/10/26 15:48:46.250,115.000000,
 2015/10/26 15:48:47.000,114.861115,
 2015/10/26 15:48:48.500,114.333336,
 2015/10/26 15:48:49.250,114.055557,
 2015/10/26 15:48:50.750,113.944443,
 2015/10/26 15:48:51.500,113.666664,
 2015/10/26 15:48:52.250,112.388885,
 2015/10/26 15:48:53.750,112.944443,
 2015/10/26 15:48:54.500,113.416664,
 2015/10/26 15:48:55.250,113.583336,
 2015/10/26 15:48:56.750,113.638885,
 2015/10/26 15:48:57.500,114.555557,
 2015/10/26 15:48:58.250,114.944443,
 2015/10/26 15:48:59.750,114.666664,
 2015/10/26 15:49:00.500,115.750000,
 2015/10/26 15:49:01.250,115.888885,
 2015/10/26 15:49:02.750,115.777779,
 2015/10/26 15:49:03.500,116.083336,
 2015/10/26 15:49:04.250,116.333336,
 2015/10/26 15:49:05.750,116.638885,
 2015/10/26 15:49:06.500,117.027779,
 2015/10/26 15:49:07.250,117.750000,
 2015/10/26 15:49:08.750,118.111115,
 2015/10/26 15:49:09.500,118.055557,
 2015/10/26 15:49:10.250,118.361115,
 2015/10/26 15:49:11.750,117.472221,
 2015/10/26 15:49:12.500,116.694443,
 2015/10/26 15:49:13.250,116.722221,
 2015/10/26 15:49:14.750,116.166664,
 2015/10/26 15:49:15.500,115.666664,
 2015/10/26 15:49:16.250,115.861115,
 2015/10/26 15:49:17.750,115.388885,
 2015/10/26 15:49:18.500,114.888885,
 2015/10/26 15:49:19.250,114.777779,
 2015/10/26 15:49:20.750,114.416664,
 2015/10/26 15:49:21.500,114.166664,
 2015/10/26 15:49:22.250,113.916664,
 2015/10/26 15:49:23.750,113.861115,
 2015/10/26 15:49:24.500,113.027779,
 2015/10/26 15:49:25.250,112.638885,
 2015/10/26 15:49:26.000,112.944443,
 2015/10/26 15:49:27.500,112.416664,
 2015/10/26 15:49:28.250,111.861115,
 2015/10/26 15:49:29.750,112.166664,
 2015/10/26 15:49:30.500,111.666664,
 2015/10/26 15:49:31.250,111.222221,
 2015/10/26 15:49:32.750,111.583336,
 2015/10/26 15:49:33.500,111.027779,
 2015/10/26 15:49:34.250,110.222221,
 2015/10/26 15:49:35.750,109.944443,
 2015/10/26 15:49:36.500,110.111115,
 2015/10/26 15:49:37.250,109.500000,
 2015/10/26 15:49:38.750,109.305557,
 2015/10/26 15:49:39.500,108.638885,
 2015/10/26 15:49:40.250,108.388885,
 2015/10/26 15:49:41.750,108.861115,
 2015/10/26 15:49:42.500,110.250000,
 2015/10/26 15:49:43.250,110.333336,
 2015/10/26 15:49:44.750,109.972221,
 2015/10/26 15:49:45.500,110.944443,
 2015/10/26 15:49:46.250,111.472221,
 2015/10/26 15:49:47.750,111.833336,
 2015/10/26 15:49:48.500,112.222221,
 2015/10/26 15:49:49.250,112.805557,
 2015/10/26 15:49:50.750,113.361115,
 2015/10/26 15:49:51.500,112.777779,
 2015/10/26 15:49:52.250,113.277779,
 2015/10/26 15:49:53.750,113.361115,
 2015/10/26 15:49:55.250,114.527779,
 2015/10/26 15:49:56.750,114.638885,
 2015/10/26 15:49:57.500,114.333336,
 2015/10/26 15:49:58.250,114.861115,
 2015/10/26 15:49:59.750,115.500000,
 2015/10/26 15:50:00.500,115.583336,
 2015/10/26 15:50:01.250,115.916664,
 2015/10/26 15:50:02.750,116.750000,
 2015/10/26 15:50:03.500,116.111115,
 2015/10/26 15:50:04.250,116.666664,
 2015/10/26 15:50:05.000,117.138885,
 2015/10/26 15:50:06.500,117.277779,
 2015/10/26 15:50:07.250,117.388885,
 2015/10/26 15:50:08.750,118.388885,
 2015/10/26 15:50:09.500,118.694443,
 2015/10/26 15:50:10.250,118.472221,
 2015/10/26 15:50:11.750,119.166664,
 2015/10/26 15:50:12.500,119.416664,
 2015/10/26 15:50:13.250,119.166664,
 2015/10/26 15:50:14.750,120.361115,
 2015/10/26 15:50:15.500,120.500000,
 2015/10/26 15:50:16.250,120.638885,
 2015/10/26 15:50:17.750,121.138885,
 2015/10/26 15:50:18.500,121.194443,
 2015/10/26 15:50:19.250,120.916664,
 2015/10/26 15:50:20.750,121.611115,
 2015/10/26 15:50:21.500,122.027779,
 2015/10/26 15:50:22.250,122.250000,
 2015/10/26 15:50:23.750,121.694443,
 2015/10/26 15:50:24.500,122.777779,
 2015/10/26 15:50:25.250,122.833336,
 2015/10/26 15:50:26.750,123.000000,
 2015/10/26 15:50:27.500,122.638885,
 2015/10/26 15:50:28.250,123.722221,
 2015/10/26 15:50:29.750,123.694443,
 2015/10/26 15:50:30.500,123.750000,
 2015/10/26 15:50:31.250,124.972221,
 2015/10/26 15:50:32.750,124.277779,
 2015/10/26 15:50:33.500,124.555557,
 2015/10/26 15:50:34.250,125.500000,
 2015/10/26 15:50:35.750,124.833336,
 2015/10/26 15:50:36.500,125.305557,
 2015/10/26 15:50:37.250,126.138885,
 2015/10/26 15:50:38.750,126.277779,
 2015/10/26 15:50:39.500,125.944443,
 2015/10/26 15:50:40.250,126.611115,
 2015/10/26 15:50:41.750,127.166664,
 2015/10/26 15:50:42.500,127.416664,
 2015/10/26 15:50:43.250,127.138885,
 2015/10/26 15:50:44.000,126.305557,
 2015/10/26 15:50:45.500,125.861115,
 2015/10/26 15:50:46.250,125.611115,
 2015/10/26 15:50:47.750,125.055557,
 2015/10/26 15:50:48.500,124.416664,
 2015/10/26 15:50:49.250,124.138885,
 2015/10/26 15:50:50.750,123.861115,
 2015/10/26 15:50:51.500,123.305557,
 2015/10/26 15:50:52.250,122.388885,
 2015/10/26 15:50:53.750,121.888885,
 2015/10/26 15:50:54.500,121.805557,
 2015/10/26 15:50:55.250,121.388885,
 2015/10/26 15:50:56.750,120.972221,
 2015/10/26 15:50:57.500,120.944443,
 2015/10/26 15:50:58.250,120.166664,
 2015/10/26 15:50:59.750,119.694443,
 2015/10/26 15:51:00.500,119.777779,
 2015/10/26 15:51:01.250,119.861115,
 2015/10/26 15:51:02.750,118.583336,
 2015/10/26 15:51:03.500,118.694443,
 2015/10/26 15:51:04.250,117.944443,
 2015/10/26 15:51:05.750,117.583336,
 2015/10/26 15:51:06.500,117.500000,
 2015/10/26 15:51:07.250,117.222221,
 2015/10/26 15:51:08.750,116.555557,
 2015/10/26 15:51:09.500,116.888885,
 2015/10/26 15:51:10.250,115.611115,
 2015/10/26 15:51:11.750,115.444443,
 2015/10/26 15:51:12.500,115.333336,
 2015/10/26 15:51:13.250,114.555557,
 2015/10/26 15:51:14.750,114.138885,
 2015/10/26 15:51:15.500,115.027779,
 2015/10/26 15:51:16.250,115.333336,
 2015/10/26 15:51:17.750,115.722221,
 2015/10/26 15:51:19.250,116.444443,
 2015/10/26 15:51:20.750,116.888885,
 2015/10/26 15:51:21.500,116.916664,
 2015/10/26 15:51:22.250,117.361115,
 2015/10/26 15:51:23.000,117.611115,
 2015/10/26 15:51:24.500,117.555557,
 2015/10/26 15:51:25.250,117.972221,
 2015/10/26 15:51:27.046,118.944444,
 2015/10/26 15:51:27.592,119.805556,
 2015/10/26 15:51:28.140,119.750000,
 2015/10/26 15:51:29.233,119.027778,
 2015/10/26 15:51:29.780,119.250000,
 2015/10/26 15:51:30.328,118.666667,
 2015/10/26 15:51:30.875,118.833333,
 2015/10/26 15:51:31.421,118.388889,
 2015/10/26 15:51:31.967,117.972222,
 2015/10/26 15:51:32.515,118.111111,
 2015/10/26 15:51:33.062,117.222222,
 2015/10/26 15:51:33.608,117.666667,
 2015/10/26 15:51:34.155,117.750000,
 2015/10/26 15:51:34.703,116.666667,
 2015/10/26 15:51:35.250,116.833333,
 2015/10/26 15:51:35.796,116.222222,
 2015/10/26 15:51:36.342,116.166667,
 2015/10/26 15:51:37.983,115.833333,
 2015/10/26 15:51:39.078,114.750000,
 2015/10/26 15:51:39.625,115.250000,
 2015/10/26 15:51:40.171,115.472222,
